Depth [m],TIME,Temperature [degrees_C],LAT,LON,STATION,num_days
0.49402499198913574,2017-11-16,nan,50.23,-56.45,WB-01,30
1.5413750410079956,2017-11-16,nan,50.23,-56.45,WB-01,30
2.6456689834594727,2017-11-16,nan,50.23,-56.45,WB-01,30
3.8194949626922607,2017-11-16,nan,50.23,-56.45,WB-01,30
5.078224182128906,2017-11-16,nan,50.23,-56.45,WB-01,30
6.440614223480225,2017-11-16,nan,50.23,-56.45,WB-01,30
7.92956018447876,2017-11-16,nan,50.23,-56.45,WB-01,30
9.572997093200684,2017-11-16,nan,50.23,-56.45,WB-01,30
11.404999732971191,2017-11-16,nan,50.23,-56.45,WB-01,30
13.467140197753906,2017-11-16,nan,50.23,-56.45,WB-01,30
15.810070037841797,2017-11-16,nan,50.23,-56.45,WB-01,30
18.495559692382812,2017-11-16,nan,50.23,-56.45,WB-01,30
21.598819732666016,2017-11-16,nan,50.23,-56.45,WB-01,30
25.211410522460938,2017-11-16,nan,50.23,-56.45,WB-01,30
29.444730758666992,2017-11-16,nan,50.23,-56.45,WB-01,30
34.43415069580078,2017-11-16,nan,50.23,-56.45,WB-01,30
40.344051361083984,2017-11-16,nan,50.23,-56.45,WB-01,30
47.37369155883789,2017-11-16,nan,50.23,-56.45,WB-01,30
55.76428985595703,2017-11-16,nan,50.23,-56.45,WB-01,30
65.80726623535156,2017-11-16,nan,50.23,-56.45,WB-01,30
77.85385131835938,2017-11-16,nan,50.23,-56.45,WB-01,30
92.3260726928711,2017-11-16,nan,50.23,-56.45,WB-01,30
109.72930145263672,2017-11-16,nan,50.23,-56.45,WB-01,30
130.66600036621094,2017-11-16,nan,50.23,-56.45,WB-01,30
155.85069274902344,2017-11-16,nan,50.23,-56.45,WB-01,30
186.12559509277344,2017-11-16,nan,50.23,-56.45,WB-01,30
222.47520446777344,2017-11-16,nan,50.23,-56.45,WB-01,30
266.0403137207031,2017-11-16,nan,50.23,-56.45,WB-01,30
318.1274108886719,2017-11-16,nan,50.23,-56.45,WB-01,30
380.2130126953125,2017-11-16,nan,50.23,-56.45,WB-01,30
453.9377136230469,2017-11-16,nan,50.23,-56.45,WB-01,30
