Depth [m],TIME,Temperature [degrees_C],LAT,LON,STATION,num_days
0.49402499198913574,2012-06-16,7.109822654833407,48.73,-52.97,BB-01,30
1.5413750410079956,2012-06-16,7.036126675783197,48.73,-52.97,BB-01,30
2.6456689834594727,2012-06-16,6.930458899075217,48.73,-52.97,BB-01,30
3.8194949626922607,2012-06-16,6.793246994982401,48.73,-52.97,BB-01,30
5.078224182128906,2012-06-16,6.586583934284506,48.73,-52.97,BB-01,30
6.440614223480225,2012-06-16,6.300089314722506,48.73,-52.97,BB-01,30
7.92956018447876,2012-06-16,5.9668755415140105,48.73,-52.97,BB-01,30
9.572997093200684,2012-06-16,5.616373433616874,48.73,-52.97,BB-01,30
11.404999732971191,2012-06-16,5.236379250738458,48.73,-52.97,BB-01,30
13.467140197753906,2012-06-16,4.84551215862175,48.73,-52.97,BB-01,30
15.810070037841797,2012-06-16,4.544959000875803,48.73,-52.97,BB-01,30
18.495559692382812,2012-06-16,4.286429305168281,48.73,-52.97,BB-01,30
21.598819732666016,2012-06-16,4.0091431256216365,48.73,-52.97,BB-01,30
25.211410522460938,2012-06-16,3.6240239637151057,48.73,-52.97,BB-01,30
29.444730758666992,2012-06-16,3.107262382922137,48.73,-52.97,BB-01,30
34.43415069580078,2012-06-16,2.370072599103386,48.73,-52.97,BB-01,30
40.344051361083984,2012-06-16,1.4977293621366738,48.73,-52.97,BB-01,30
47.37369155883789,2012-06-16,0.6737343455591017,48.73,-52.97,BB-01,30
55.76428985595703,2012-06-16,-0.211001021925329,48.73,-52.97,BB-01,30
65.80726623535156,2012-06-16,nan,48.73,-52.97,BB-01,30
77.85385131835938,2012-06-16,nan,48.73,-52.97,BB-01,30
92.3260726928711,2012-06-16,nan,48.73,-52.97,BB-01,30
109.72930145263672,2012-06-16,nan,48.73,-52.97,BB-01,30
130.66600036621094,2012-06-16,nan,48.73,-52.97,BB-01,30
155.85069274902344,2012-06-16,nan,48.73,-52.97,BB-01,30
186.12559509277344,2012-06-16,nan,48.73,-52.97,BB-01,30
222.47520446777344,2012-06-16,nan,48.73,-52.97,BB-01,30
266.0403137207031,2012-06-16,nan,48.73,-52.97,BB-01,30
